Unnamed: 0,erbmi,ertpreat,eudrink,eueat,euexercise,eufastfd,eufdsit,euprpmel,eusoda,eugenhth,codified_bmi,codified_health
8473,29.0,45,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3,2
8477,20.799999,79,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
8478,20.0,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
8479,25.700001,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8480,21.799999,40,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
8481,29.6,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8483,26.6,10,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
8484,25.0,140,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8486,29.6,75,1.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
8487,20.1,20,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
8488,40.400002,25,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
8490,27.0,40,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3,1
8491,32.599998,90,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
8492,26.9,70,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
8493,31.6,20,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8494,21.299999,80,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2,1
8495,29.799999,60,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8499,26.6,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8501,30.299999,170,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
8505,40.5,10,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3,1
8508,24.200001,29,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2,1
8510,28.200001,150,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
8511,29.5,45,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
8512,28.1,21,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8513,25.1,270,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
8514,32.299999,15,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8516,27.299999,100,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8517,31.9,90,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3,1
8518,31.200001,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8519,31.9,5,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
8520,34.200001,115,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
8521,43.400002,110,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8522,24.4,45,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2,1
8523,25.0,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
8525,26.6,60,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8527,21.1,100,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2,1
8528,31.0,20,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
8530,34.200001,10,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,3,2
8531,19.700001,10,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
8533,32.0,105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
8535,20.0,45,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,1
8537,21.6,105,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8541,28.4,75,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
8543,39.099998,0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2
8544,21.9,85,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1
8545,27.5,75,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8546,16.9,135,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1,2
8548,26.9,180,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8550,28.9,210,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8551,31.0,17,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,3,2
8552,46.900002,75,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
8553,21.6,185,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
8554,28.0,30,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
8555,25.1,30,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
8556,24.0,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
8557,18.0,20,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1,1
8560,30.299999,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
8561,23.299999,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
8562,20.1,175,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2,1
8566,22.1,50,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
8567,23.9,25,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
8568,26.200001,25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
8569,20.200001,0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,2,2
8570,24.299999,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
8572,25.799999,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8573,21.299999,100,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
8574,26.6,90,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8576,20.1,75,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
8577,33.0,10,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
8578,23.1,90,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1
8579,26.6,100,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8580,24.299999,90,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
8582,23.799999,150,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8583,25.799999,0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3,1
8584,21.299999,10,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
8585,22.1,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8587,43.799999,56,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
8589,54.900002,45,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,3,2
8590,23.0,225,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
8591,60.200001,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3,2
8592,22.799999,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8593,26.6,10,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3,2
8594,28.5,20,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3,1
8595,24.299999,125,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
8597,40.200001,0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
8598,28.5,210,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
8599,22.0,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
8600,32.099998,10,1.0,1.0,1.0,2.0,1.0,3.0,2.0,5.0,3,2
8601,23.9,25,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
8602,21.5,85,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
8603,24.4,45,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2,1
8604,40.400002,25,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,3,2
8605,24.4,20,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2,1
8606,26.200001,65,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
8607,34.0,40,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3,1
8608,30.0,50,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
8609,18.200001,10,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,1,2
8611,29.200001,45,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
8612,23.0,55,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
8613,30.1,30,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3,2
8614,24.700001,35,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2,1
8615,36.599998,50,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8618,44.599998,10,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8620,20.4,0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
8621,25.299999,150,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3,1
8623,22.0,10,1.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,2,2
8625,17.9,75,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1
8627,22.299999,10,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2,1
8629,33.099998,180,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
8630,30.0,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8633,46.599998,60,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3,1
8634,20.0,80,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
8636,38.299999,60,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3,2
8637,33.400002,70,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
8639,40.200001,50,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3,2
8640,22.6,30,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2,1
8641,18.4,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1,1
8642,29.6,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8643,25.700001,120,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
8644,28.200001,15,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,1
8646,20.299999,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2,1
8649,31.5,180,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8650,34.599998,85,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
8652,26.5,30,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8653,27.5,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
8655,21.5,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
8656,31.6,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
8657,29.0,100,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
8658,30.5,135,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8659,31.1,15,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
8661,23.299999,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8662,37.200001,60,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3,1
8663,28.299999,45,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,3,2
8664,29.9,80,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8665,29.4,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3,1
8669,29.799999,45,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3,1
8670,26.5,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3,1
8671,25.1,75,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8672,25.700001,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
8674,27.5,70,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8676,27.4,85,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
8682,23.799999,115,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8684,24.4,250,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2,1
8686,24.299999,60,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2,1
8689,27.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8692,22.5,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2,1
8695,21.6,140,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2,2
8696,28.1,265,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
8697,27.4,110,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,3,2
8699,27.0,90,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3,1
8700,20.200001,300,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2,1
8701,21.9,30,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2,1
8702,30.700001,90,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3,1
8703,38.400002,140,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
8704,23.799999,70,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
8707,35.400002,30,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
8708,32.599998,30,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
8710,23.0,25,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
8711,28.6,100,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8712,23.6,40,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
8713,23.700001,60,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
8714,31.9,60,1.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,3,2
8715,29.799999,20,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,3,2
8716,27.200001,45,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
8718,26.299999,90,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8719,20.5,80,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1
8720,23.9,65,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2,1
8721,22.299999,106,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
8722,28.200001,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
8723,30.5,40,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3,1
8724,32.5,155,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8725,37.5,150,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
8726,22.200001,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,2,2
8728,28.1,140,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8730,18.299999,25,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1,1
8731,27.4,0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
8732,20.5,105,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8733,40.299999,232,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
8734,22.1,105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
8735,31.700001,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8736,28.200001,65,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
8737,21.6,255,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,2,2
8738,36.799999,60,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,3,2
8739,29.200001,28,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8740,31.1,90,1.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3,1
8741,25.1,45,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
8742,32.900002,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
8744,35.5,45,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3,1
8748,29.0,180,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
8750,23.9,30,1.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,2,2
8751,23.799999,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1
8752,28.6,50,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
8753,45.700001,25,1.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
8754,53.299999,35,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3,1
8755,35.400002,115,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8757,30.299999,120,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
8758,34.700001,135,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
8759,24.200001,10,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
8760,21.4,90,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
8761,25.0,20,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3,1
8762,20.700001,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8764,36.900002,10,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
8765,21.700001,125,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2,1
8767,18.200001,25,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1,2
8769,25.9,50,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8770,26.6,30,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3,1
8771,26.6,60,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3,1
8773,31.299999,120,1.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,3,2
8774,38.400002,55,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3,2
8776,37.799999,40,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
8777,26.5,65,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3,1
8782,26.6,45,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,3,1
8783,47.400002,30,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
8787,41.599998,20,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
8790,31.299999,30,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,3,2
8791,27.799999,30,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8792,20.700001,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8793,44.299999,60,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
8794,39.5,60,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
8796,30.1,105,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8797,28.700001,180,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,3,2
8798,27.5,62,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8799,27.4,15,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3,2
8801,23.0,30,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2,1
8802,18.0,73,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1
8803,27.1,60,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3,1
8804,23.6,150,1.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,2,2
8805,21.9,20,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2,1
8807,28.299999,60,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3,1
8808,24.6,25,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
8809,18.9,65,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2,1
8810,25.0,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
8811,22.299999,105,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8813,29.1,45,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8814,28.200001,90,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3,1
8816,28.4,75,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3,1
8819,24.299999,160,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
8822,23.6,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8823,22.1,50,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,1
8826,23.1,55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8827,30.5,30,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,3,1
8830,32.200001,75,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8831,45.200001,80,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,3,2
8832,22.5,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
8833,30.299999,45,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3,1
8834,26.6,40,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
8835,22.1,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1
8837,24.4,110,1.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2,1
8838,22.299999,60,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2,1
8840,25.6,60,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
8841,28.5,55,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8843,27.799999,20,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3,1
8844,46.799999,10,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3,2
8845,24.200001,70,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,1
8846,25.799999,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
8847,22.6,30,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2,1
8848,22.799999,105,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
8849,21.1,30,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2,1
8850,51.0,10,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,1
8854,26.6,20,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
8857,26.6,50,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,3,2
8858,22.700001,120,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2,1
8859,26.5,105,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3,1
8860,28.5,15,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3,1
8862,30.0,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1
8863,25.799999,60,1.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,3,2
8869,13.7,120,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1
8871,24.0,105,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,1
8872,27.200001,150,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3,1
8873,31.9,75,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
8875,20.9,95,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
8876,27.4,50,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8877,34.0,30,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3,1
8878,23.1,90,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
8879,44.299999,50,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8880,24.1,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2,2
8881,24.0,65,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1
8882,38.5,65,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
8884,38.099998,30,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3,1
8886,34.900002,120,1.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,3,2
8887,30.0,80,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3,1
8891,26.4,80,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3,1
8893,31.0,110,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3,1
8894,22.5,50,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2,1
8895,28.1,30,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,3,2
8896,24.299999,25,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2,1
8897,23.0,60,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2,1
8898,25.0,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8900,28.5,105,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3,1
8902,30.0,30,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3,1
8905,24.700001,105,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,1
8906,32.099998,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3,1
8907,21.1,165,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2,1
8908,41.599998,15,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3,2
8909,18.799999,15,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,1
8910,26.6,60,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8911,25.799999,30,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3,1
8912,26.6,25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,1
8915,27.5,10,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3,2
8917,24.4,50,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2,1
8918,25.0,35,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3,1
8921,29.0,60,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3,1
8923,34.900002,105,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3,1
8925,25.0,80,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3,1
8926,22.0,145,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2,1
8927,30.4,70,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3,1
